Episode 3/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 215/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 217/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 219/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 221/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 223/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 225/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 227/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 229/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 231/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 233/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 235/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 237/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 239/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 241/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 243/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 245/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 247/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 249/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 251/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 253/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 255/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 257/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 259/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 261/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 263/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 265/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 267/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 269/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 271/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 273/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 275/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 277/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 279/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 281/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 283/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 285/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 287/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 289/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 291/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 293/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 295/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 297/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 299/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 301/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 303/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 305/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 307/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 309/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 311/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 313/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 315/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 317/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 319/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 321/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 323/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 325/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 327/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 329/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 331/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 333/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 335/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 337/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 339/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 341/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 343/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 345/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 347/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 349/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 351/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 353/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 355/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 357/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 359/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 361/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 363/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 365/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 367/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 369/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 371/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 373/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 375/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 377/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 379/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 381/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 383/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 385/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 387/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 389/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 391/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 393/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 395/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 397/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 399/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 401/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 403/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 405/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 407/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 409/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 411/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 413/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 415/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 417/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 419/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 421/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 423/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 425/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 427/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 429/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 431/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 433/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 435/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 437/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 439/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 441/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 443/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 445/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 447/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 449/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 451/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 453/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 455/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 457/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 459/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 461/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 463/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 465/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 467/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 469/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 471/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 473/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 475/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 477/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 479/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 481/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 483/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 485/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 487/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 489/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 491/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 493/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 495/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 497/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 499/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 501/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 503/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 505/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 507/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 509/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 511/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 513/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 515/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 517/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 519/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 521/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 523/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 525/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 527/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 529/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 531/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 533/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 535/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 537/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 539/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 541/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 543/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 545/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 547/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 549/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 551/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 553/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 555/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 557/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 559/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 561/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 563/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 565/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 567/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 569/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 571/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 573/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 575/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 577/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 579/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 581/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 583/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 585/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 587/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 589/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 591/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 593/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 595/2000, Reward: -57.328019972509765 Cash: 10000.0 
Episode 597/2000, Reward: -57.22730551714223 Cash: 8948.49977952008 
Episode 599/2000, Reward: -24.54267018482567 Cash: 7176.380409189999 
Episode 601/2000, Reward: -24.657952403009283 Cash: 3841.1420713619573 
Episode 603/2000, Reward: -27.209870401917705 Cash: 2548.7825028664156 
Episode 605/2000, Reward: -29.43374593561203 Cash: 2019.5813431552 
Episode 607/2000, Reward: -31.26950254396138 Cash: 1722.4332634271311 
Episode 609/2000, Reward: -32.795440385889755 Cash: 1528.040991496211 
Episode 611/2000, Reward: -34.021236217488706 Cash: 1395.0387403330878 
Episode 613/2000, Reward: -35.05716791657192 Cash: 1296.492919223612 
Episode 615/2000, Reward: -35.970685962267616 Cash: 1218.18897497911 
Episode 617/2000, Reward: -36.792528032246054 Cash: 1153.5707517994879 
Episode 619/2000, Reward: -37.51964478950531 Cash: 1100.1783643330602 
Episode 621/2000, Reward: -38.153463113321656 Cash: 1056.464873118542 
Episode 623/2000, Reward: -38.67478984443102 Cash: 1022.378886469054 
Episode 625/2000, Reward: -39.15870560579065 Cash: 992.2568394322517 
Episode 627/2000, Reward: -39.63449288725681 Cash: 963.8915029095908 
Episode 629/2000, Reward: -40.09215719479508 Cash: 937.5024322870098 
Episode 631/2000, Reward: -40.49354455550295 Cash: 915.2066013757537 
Episode 633/2000, Reward: -40.845227238006636 Cash: 896.3897122236804 
Episode 635/2000, Reward: -41.1618682777286 Cash: 879.9242927217475 
Episode 637/2000, Reward: -41.470707782735275 Cash: 864.1651905534184 
Episode 639/2000, Reward: -41.759989008004645 Cash: 849.7571573685984 
Episode 641/2000, Reward: -42.03190119351607 Cash: 836.5860663768149 
Episode 643/2000, Reward: -42.27548752730836 Cash: 824.9733172128922 
Episode 645/2000, Reward: -42.505212400056315 Cash: 814.316718043633 
Episode 647/2000, Reward: -42.731768721035586 Cash: 804.0161227257879 
Episode 649/2000, Reward: -42.94198375702531 Cash: 794.6015578250235 
Episode 651/2000, Reward: -43.15040194224514 Cash: 785.4815712260597 
Episode 653/2000, Reward: -43.341908234053705 Cash: 777.1922363946117 
Episode 655/2000, Reward: -43.51645535987578 Cash: 769.6998326675314 
Episode 657/2000, Reward: -43.67426563855549 Cash: 763.0448458307909 
Episode 659/2000, Reward: -43.822200031581424 Cash: 756.8708609878577 
Episode 661/2000, Reward: -43.95547888645639 Cash: 751.3575676490417 
Episode 663/2000, Reward: -44.083319090861124 Cash: 746.1804812975989 
Episode 665/2000, Reward: -44.206683131873085 Cash: 741.2847239306409 
Episode 667/2000, Reward: -44.32225203272439 Cash: 736.7556249182473 
Episode 669/2000, Reward: -44.433058255991384 Cash: 732.4661486889842 
Episode 671/2000, Reward: -44.530942328150026 Cash: 728.6854791564992 
Episode 673/2000, Reward: -44.6191678721933 Cash: 725.3632850532742 
Episode 675/2000, Reward: -44.701452849924 Cash: 722.2888178846014 
Episode 677/2000, Reward: -44.77638966585823 Cash: 719.5344706236999 
Episode 679/2000, Reward: -44.854009355466125 Cash: 716.7388107034635 
Episode 681/2000, Reward: -44.93177621496857 Cash: 713.9331300251877 
Episode 683/2000, Reward: -45.00278614368643 Cash: 711.3847099248749 
Episode 685/2000, Reward: -45.067610005733606 Cash: 709.0855791291597 
Episode 687/2000, Reward: -45.126382351733554 Cash: 707.0309772545407 
Episode 689/2000, Reward: -45.180421555712236 Cash: 705.1458278931868 
Episode 691/2000, Reward: -45.228881153044526 Cash: 703.4727290066179 
Episode 693/2000, Reward: -45.27320852620359 Cash: 701.9477848815955 
Episode 695/2000, Reward: -45.31389196809253 Cash: 700.5662471309862 
Episode 697/2000, Reward: -45.352753179791115 Cash: 699.2455235653033 
Episode 699/2000, Reward: -45.38972041606216 Cash: 697.994857624334 
Episode 701/2000, Reward: -45.42564400752359 Cash: 696.7855623947635 
Episode 703/2000, Reward: -45.461221086718645 Cash: 695.5855780209198 
Episode 705/2000, Reward: -45.49461927307671 Cash: 694.464100520989 
Episode 707/2000, Reward: -45.526775958717955 Cash: 693.386711157756 
Episode 709/2000, Reward: -45.55733714029378 Cash: 692.3651767106857 
Episode 711/2000, Reward: -45.585603905081065 Cash: 691.4235509600811 
Episode 713/2000, Reward: -45.611759843442925 Cash: 690.5568208554303 
Episode 715/2000, Reward: -45.63682426563558 Cash: 689.7313067690425 
Episode 717/2000, Reward: -45.66082387144634 Cash: 688.9467591704192 
Episode 719/2000, Reward: -45.68344397122743 Cash: 688.2016172880908 
Episode 721/2000, Reward: -45.70412057062332 Cash: 687.5224372078025 
Episode 723/2000, Reward: -45.72314070514335 Cash: 686.9032337680379 
Episode 725/2000, Reward: -45.74100800799255 Cash: 686.3246873776362 
Episode 727/2000, Reward: -45.75788642579088 Cash: 685.7760098174253 
Episode 729/2000, Reward: -45.774207525845284 Cash: 685.25031866001 
Episode 731/2000, Reward: -45.78983424318022 Cash: 684.7479919684737 
Episode 733/2000, Reward: -45.80411208268842 Cash: 684.2859448143294 
Episode 735/2000, Reward: -45.817231667845206 Cash: 683.8660540698608 
Episode 737/2000, Reward: -45.82925923428043 Cash: 683.4802591851809 
Episode 739/2000, Reward: -45.840613429248855 Cash: 683.1191363185245 
Episode 741/2000, Reward: -45.85144525524979 Cash: 682.7767101609684 
Episode 743/2000, Reward: -45.86172386223736 Cash: 682.4491210614867 
Episode 745/2000, Reward: -45.871095261401976 Cash: 682.1535415102799 
Episode 747/2000, Reward: -45.87960821600906 Cash: 681.8868069809145 
Episode 749/2000, Reward: -45.88787778125906 Cash: 681.6285446533637 
Episode 751/2000, Reward: -45.895455543655906 Cash: 681.3914777265825 
Episode 753/2000, Reward: -45.902336398006405 Cash: 681.1778967900117 
Episode 755/2000, Reward: -45.9086702464012 Cash: 680.9820232885198 
Episode 757/2000, Reward: -45.91496223591483 Cash: 680.7886312226817 
Episode 759/2000, Reward: -45.92109402339689 Cash: 680.5996550087523 
Episode 761/2000, Reward: -45.9270516817176 Cash: 680.4178374691543 
Episode 763/2000, Reward: -45.93263316681206 Cash: 680.247292485695 
Episode 765/2000, Reward: -45.93786915016889 Cash: 680.0880754934562 
Episode 767/2000, Reward: -45.94288346989573 Cash: 679.9351176703844 
Episode 769/2000, Reward: -45.9476734198335 Cash: 679.7896657220485 
Episode 771/2000, Reward: -45.95232654452428 Cash: 679.647663437184 
Episode 773/2000, Reward: -45.95665338786921 Cash: 679.5148330829577 
Episode 775/2000, Reward: -45.96062669780546 Cash: 679.3950877330911 
Episode 777/2000, Reward: -45.96413150024196 Cash: 679.2887919400711 
Episode 779/2000, Reward: -45.967553373291594 Cash: 679.1864258717794 
Episode 781/2000, Reward: -45.97088181878379 Cash: 679.0860828675884 
Episode 783/2000, Reward: -45.974088467514 Cash: 678.990621833962 
Episode 785/2000, Reward: -45.97719550842296 Cash: 678.8972749380699 
Episode 787/2000, Reward: -45.98017712407114 Cash: 678.8074937509435 
Episode 789/2000, Reward: -45.98295114051521 Cash: 678.7243623917224 
Episode 791/2000, Reward: -45.98555094708313 Cash: 678.6453065135443 
Episode 793/2000, Reward: -45.98804931785102 Cash: 678.5702557290884 
Episode 795/2000, Reward: -45.990406187149816 Cash: 678.4988879444401 
Episode 797/2000, Reward: -45.992668418064824 Cash: 678.4316202241058 
Episode 799/2000, Reward: -45.99475601294347 Cash: 678.3690410160289 
Episode 801/2000, Reward: -45.996713166193736 Cash: 678.311990022358 
Episode 803/2000, Reward: -45.99859793377357 Cash: 678.2559174425567 
Episode 805/2000, Reward: -46.000386591120886 Cash: 678.2028814132437 
Episode 807/2000, Reward: -46.002149410392896 Cash: 678.1506223057856 
Episode 809/2000, Reward: -46.00386455066765 Cash: 678.0989297249505 
Episode 811/2000, Reward: -46.00545066587142 Cash: 678.0509974137055 
Episode 813/2000, Reward: -46.00695829757265 Cash: 678.0063378372485 
Episode 815/2000, Reward: -46.00836989638171 Cash: 677.9643672256484 
Episode 817/2000, Reward: -46.00970612494405 Cash: 677.9250910166732 
Episode 819/2000, Reward: -46.01094767693891 Cash: 677.8885601558912 
Episode 821/2000, Reward: -46.012120547784484 Cash: 677.8548033556057 
Episode 823/2000, Reward: -46.01322917661941 Cash: 677.822374943893 
Episode 825/2000, Reward: -46.01422626146488 Cash: 677.7931085837611 
